State,Year,Perpetrator Sex,Weapon,Crime Solved,Solved Total
New York,2007,Male,Suffocation,Yes,5
New York,2007,Male,Unknown,Yes,42
New York,2007,Unknown,Blunt Object,No,18
New York,2007,Unknown,Firearm,No,174
New York,2007,Unknown,Handgun,No,65
New York,2007,Unknown,Knife,No,29
New York,2007,Unknown,Rifle,No,1
New York,2007,Unknown,Shotgun,No,2
New York,2007,Unknown,Strangulation,No,2
New York,2007,Unknown,Suffocation,No,1
New York,2007,Unknown,Unknown,No,21
New York,2008,Female,Blunt Object,Yes,6
New York,2008,Female,Explosives,Yes,4
New York,2008,Female,Firearm,Yes,5
New York,2008,Female,Knife,Yes,22
New York,2008,Female,Unknown,Yes,13
New York,2008,Male,Blunt Object,Yes,41
New York,2008,Male,Explosives,Yes,1
New York,2008,Male,Firearm,Yes,168
New York,2008,Male,Handgun,Yes,42
New York,2008,Male,Knife,Yes,128
New York,2008,Male,Poison,Yes,2
New York,2008,Male,Rifle,Yes,11
New York,2008,Male,Shotgun,Yes,17
New York,2008,Male,Strangulation,Yes,4
New York,2008,Male,Suffocation,Yes,2
New York,2008,Male,Unknown,Yes,42
New York,2008,Unknown,Blunt Object,No,17
New York,2008,Unknown,Explosives,No,1
New York,2008,Unknown,Fire,No,2
New York,2008,Unknown,Firearm,No,163
New York,2008,Unknown,Handgun,No,64
New York,2008,Unknown,Knife,No,36
New York,2008,Unknown,Rifle,No,1
New York,2008,Unknown,Shotgun,No,4
New York,2008,Unknown,Strangulation,No,1
New York,2008,Unknown,Unknown,No,41
New York,2009,Female,Blunt Object,Yes,2
New York,2009,Female,Fire,Yes,2
New York,2009,Female,Firearm,Yes,1
New York,2009,Female,Handgun,Yes,1
New York,2009,Female,Knife,Yes,19
New York,2009,Female,Suffocation,Yes,2
New York,2009,Female,Unknown,Yes,8
New York,2009,Male,Blunt Object,Yes,40
New York,2009,Male,Drugs,Yes,1
New York,2009,Male,Fire,Yes,7
New York,2009,Male,Firearm,Yes,171
New York,2009,Male,Handgun,Yes,56
New York,2009,Male,Knife,Yes,119
New York,2009,Male,Rifle,Yes,8
New York,2009,Male,Shotgun,Yes,11
New York,2009,Male,Strangulation,Yes,7
New York,2009,Male,Suffocation,Yes,2
New York,2009,Male,Unknown,Yes,23
New York,2009,Unknown,Blunt Object,No,10
New York,2009,Unknown,Drugs,No,1
New York,2009,Unknown,Fire,No,2
New York,2009,Unknown,Firearm,No,171
New York,2009,Unknown,Handgun,No,60
New York,2009,Unknown,Knife,No,28
New York,2009,Unknown,Shotgun,No,2
New York,2009,Unknown,Strangulation,No,2
New York,2009,Unknown,Suffocation,No,1
New York,2009,Unknown,Unknown,No,24
New York,2010,Female,Blunt Object,Yes,8
New York,2010,Female,Fire,Yes,4
New York,2010,Female,Firearm,Yes,6
New York,2010,Female,Handgun,Yes,2
New York,2010,Female,Knife,Yes,14
New York,2010,Female,Poison,Yes,2
New York,2010,Female,Rifle,Yes,1
New York,2010,Female,Unknown,Yes,10
New York,2010,Male,Blunt Object,Yes,32
New York,2010,Male,Fire,Yes,9
New York,2010,Male,Firearm,Yes,137
New York,2010,Male,Handgun,Yes,84
New York,2010,Male,Knife,Yes,122
New York,2010,Male,Poison,Yes,2
New York,2010,Male,Rifle,Yes,5
New York,2010,Male,Shotgun,Yes,10
New York,2010,Male,Strangulation,Yes,4
New York,2010,Male,Suffocation,Yes,1
New York,2010,Male,Unknown,Yes,54
New York,2010,Unknown,Blunt Object,No,9
New York,2010,Unknown,Firearm,No,223
New York,2010,Unknown,Handgun,No,50
New York,2010,Unknown,Knife,No,37
New York,2010,Unknown,Shotgun,No,2
New York,2010,Unknown,Strangulation,No,2
New York,2010,Unknown,Suffocation,No,1
New York,2010,Unknown,Unknown,No,32
New York,2011,Female,Blunt Object,Yes,3
New York,2011,Female,Handgun,Yes,5
New York,2011,Female,Knife,Yes,21
New York,2011,Female,Rifle,Yes,1
New York,2011,Female,Shotgun,Yes,2
New York,2011,Female,Strangulation,Yes,1
New York,2011,Female,Suffocation,Yes,1
New York,2011,Female,Unknown,Yes,13
New York,2011,Male,Blunt Object,Yes,47
New York,2011,Male,Drugs,Yes,1
New York,2011,Male,Fire,Yes,4
New York,2011,Male,Firearm,Yes,13
New York,2011,Male,Handgun,Yes,183
New York,2011,Male,Knife,Yes,117
New York,2011,Male,Poison,Yes,1
New York,2011,Male,Rifle,Yes,4
New York,2011,Male,Shotgun,Yes,13
New York,2011,Male,Strangulation,Yes,4
New York,2011,Male,Suffocation,Yes,4
New York,2011,Male,Unknown,Yes,43
New York,2011,Unknown,Blunt Object,No,8
New York,2011,Unknown,Firearm,No,17
New York,2011,Unknown,Handgun,No,206
New York,2011,Unknown,Knife,No,22
New York,2011,Unknown,Shotgun,No,2
New York,2011,Unknown,Strangulation,No,1
New York,2011,Unknown,Suffocation,No,1
New York,2011,Unknown,Unknown,No,31
New York,2012,Female,Blunt Object,Yes,6
New York,2012,Female,Drugs,Yes,1
New York,2012,Female,Fire,Yes,4
New York,2012,Female,Knife,Yes,12
New York,2012,Female,Poison,Yes,3
New York,2012,Female,Rifle,Yes,2
New York,2012,Female,Shotgun,Yes,1
New York,2012,Female,Unknown,Yes,10
New York,2012,Male,Blunt Object,Yes,32
New York,2012,Male,Explosives,Yes,1
New York,2012,Male,Fire,Yes,7
New York,2012,Male,Firearm,Yes,8
New York,2012,Male,Handgun,Yes,148
New York,2012,Male,Knife,Yes,94
New York,2012,Male,Poison,Yes,1
New York,2012,Male,Rifle,Yes,8
New York,2012,Male,Shotgun,Yes,3
New York,2012,Male,Strangulation,Yes,2
New York,2012,Male,Suffocation,Yes,3
New York,2012,Male,Unknown,Yes,50
New York,2012,Unknown,Blunt Object,No,5
New York,2012,Unknown,Firearm,No,24
New York,2012,Unknown,Handgun,No,210
New York,2012,Unknown,Knife,No,20
New York,2012,Unknown,Poison,No,3
New York,2012,Unknown,Rifle,No,1
New York,2012,Unknown,Shotgun,No,2
New York,2012,Unknown,Strangulation,No,2
New York,2012,Unknown,Unknown,No,19
New York,2013,Female,Blunt Object,Yes,6
New York,2013,Female,Drugs,Yes,1
New York,2013,Female,Handgun,Yes,6
New York,2013,Female,Knife,Yes,15
New York,2013,Female,Poison,Yes,1
New York,2013,Female,Suffocation,Yes,2
New York,2013,Female,Unknown,Yes,8
New York,2013,Male,Blunt Object,Yes,55
New York,2013,Male,Fire,Yes,6
New York,2013,Male,Firearm,Yes,22
New York,2013,Male,Handgun,Yes,131
New York,2013,Male,Knife,Yes,97
New York,2013,Male,Rifle,Yes,4
New York,2013,Male,Shotgun,Yes,16
New York,2013,Male,Strangulation,Yes,4
New York,2013,Male,Suffocation,Yes,4
New York,2013,Male,Unknown,Yes,37
New York,2013,Unknown,Blunt Object,No,9
New York,2013,Unknown,Firearm,No,28
New York,2013,Unknown,Handgun,No,153
New York,2013,Unknown,Knife,No,25
New York,2013,Unknown,Poison,No,1
New York,2013,Unknown,Shotgun,No,3
New York,2013,Unknown,Unknown,No,17
New York,2014,Female,Blunt Object,Yes,7
New York,2014,Female,Handgun,Yes,2
New York,2014,Female,Knife,Yes,15
New York,2014,Female,Poison,Yes,1
New York,2014,Female,Shotgun,Yes,1
New York,2014,Female,Suffocation,Yes,3
New York,2014,Female,Unknown,Yes,6
New York,2014,Male,Blunt Object,Yes,40
New York,2014,Male,Drugs,Yes,1
New York,2014,Male,Explosives,Yes,2
New York,2014,Male,Fire,Yes,1
New York,2014,Male,Firearm,Yes,21
New York,2014,Male,Handgun,Yes,133
New York,2014,Male,Knife,Yes,95
New York,2014,Male,Rifle,Yes,1
New York,2014,Male,Shotgun,Yes,9
New York,2014,Male,Strangulation,Yes,5
New York,2014,Male,Suffocation,Yes,3
New York,2014,Male,Unknown,Yes,33
New York,2014,Unknown,Blunt Object,No,15
New York,2014,Unknown,Explosives,No,1
New York,2014,Unknown,Firearm,No,31
New York,2014,Unknown,Handgun,No,161
New York,2014,Unknown,Knife,No,40
New York,2014,Unknown,Strangulation,No,3
New York,2014,Unknown,Unknown,No,12
North Carolina,1980,Female,Blunt Object,Yes,7
North Carolina,1980,Female,Drowning,Yes,1
North Carolina,1980,Female,Firearm,Yes,3
North Carolina,1980,Female,Handgun,Yes,41
North Carolina,1980,Female,Knife,Yes,31
North Carolina,1980,Female,Rifle,Yes,12
North Carolina,1980,Female,Shotgun,Yes,8
North Carolina,1980,Female,Suffocation,Yes,1
North Carolina,1980,Female,Unknown,Yes,2
North Carolina,1980,Male,Blunt Object,Yes,25
North Carolina,1980,Male,Fire,Yes,1
North Carolina,1980,Male,Firearm,Yes,3
North Carolina,1980,Male,Handgun,Yes,213
North Carolina,1980,Male,Knife,Yes,62
North Carolina,1980,Male,Poison,Yes,1
North Carolina,1980,Male,Rifle,Yes,61
North Carolina,1980,Male,Shotgun,Yes,79
North Carolina,1980,Male,Strangulation,Yes,1
North Carolina,1980,Male,Unknown,Yes,7
North Carolina,1980,Unknown,Blunt Object,No,7
North Carolina,1980,Unknown,Firearm,No,9
North Carolina,1980,Unknown,Handgun,No,27
North Carolina,1980,Unknown,Knife,No,9
North Carolina,1980,Unknown,Rifle,No,3
North Carolina,1980,Unknown,Shotgun,No,6
North Carolina,1980,Unknown,Strangulation,No,2
North Carolina,1980,Unknown,Unknown,No,6
North Carolina,1981,Female,Blunt Object,Yes,3
North Carolina,1981,Female,Fire,Yes,1
North Carolina,1981,Female,Handgun,Yes,25
North Carolina,1981,Female,Knife,Yes,26
North Carolina,1981,Female,Poison,Yes,1
North Carolina,1981,Female,Rifle,Yes,7
North Carolina,1981,Female,Shotgun,Yes,3
North Carolina,1981,Female,Unknown,Yes,2
North Carolina,1981,Male,Blunt Object,Yes,34
North Carolina,1981,Male,Drowning,Yes,1
North Carolina,1981,Male,Drugs,Yes,2
North Carolina,1981,Male,Firearm,Yes,6
North Carolina,1981,Male,Gun,Yes,1
North Carolina,1981,Male,Handgun,Yes,174
North Carolina,1981,Male,Knife,Yes,58
North Carolina,1981,Male,Rifle,Yes,43
North Carolina,1981,Male,Shotgun,Yes,76
North Carolina,1981,Male,Strangulation,Yes,2
North Carolina,1981,Male,Unknown,Yes,6
North Carolina,1981,Unknown,Blunt Object,No,8
North Carolina,1981,Unknown,Drowning,No,2
North Carolina,1981,Unknown,Firearm,No,6
North Carolina,1981,Unknown,Gun,No,1
North Carolina,1981,Unknown,Handgun,No,26
North Carolina,1981,Unknown,Knife,No,6
North Carolina,1981,Unknown,Rifle,No,5
North Carolina,1981,Unknown,Shotgun,No,4
North Carolina,1981,Unknown,Unknown,No,12
North Carolina,1982,Female,Blunt Object,Yes,6
North Carolina,1982,Female,Handgun,Yes,30
North Carolina,1982,Female,Knife,Yes,19
North Carolina,1982,Female,Rifle,Yes,12
North Carolina,1982,Female,Shotgun,Yes,9
North Carolina,1982,Female,Suffocation,Yes,1
North Carolina,1982,Female,Unknown,Yes,4
North Carolina,1982,Male,Blunt Object,Yes,35
North Carolina,1982,Male,Drowning,Yes,4
North Carolina,1982,Male,Fall,Yes,2
North Carolina,1982,Male,Fire,Yes,2
North Carolina,1982,Male,Firearm,Yes,6
North Carolina,1982,Male,Handgun,Yes,183
North Carolina,1982,Male,Knife,Yes,72
North Carolina,1982,Male,Rifle,Yes,37
North Carolina,1982,Male,Shotgun,Yes,75
North Carolina,1982,Male,Strangulation,Yes,2
North Carolina,1982,Male,Unknown,Yes,7
North Carolina,1982,Unknown,Blunt Object,No,8
North Carolina,1982,Unknown,Drugs,No,1
North Carolina,1982,Unknown,Firearm,No,2
North Carolina,1982,Unknown,Handgun,No,12
North Carolina,1982,Unknown,Knife,No,11
North Carolina,1982,Unknown,Rifle,No,3
North Carolina,1982,Unknown,Shotgun,No,9
North Carolina,1982,Unknown,Suffocation,No,1
North Carolina,1982,Unknown,Unknown,No,10
North Carolina,1983,Female,Blunt Object,Yes,9
North Carolina,1983,Female,Firearm,Yes,1
North Carolina,1983,Female,Handgun,Yes,33
North Carolina,1983,Female,Knife,Yes,20
North Carolina,1983,Female,Poison,Yes,1
North Carolina,1983,Female,Rifle,Yes,3
North Carolina,1983,Female,Shotgun,Yes,7
North Carolina,1983,Female,Unknown,Yes,2
North Carolina,1983,Male,Blunt Object,Yes,45
North Carolina,1983,Male,Drowning,Yes,1
North Carolina,1983,Male,Drugs,Yes,1
North Carolina,1983,Male,Firearm,Yes,8
North Carolina,1983,Male,Handgun,Yes,138
North Carolina,1983,Male,Knife,Yes,66
North Carolina,1983,Male,Rifle,Yes,41
North Carolina,1983,Male,Shotgun,Yes,67
North Carolina,1983,Male,Strangulation,Yes,6
North Carolina,1983,Male,Unknown,Yes,11
North Carolina,1983,Unknown,Blunt Object,No,6
North Carolina,1983,Unknown,Handgun,No,26
North Carolina,1983,Unknown,Knife,No,9
North Carolina,1983,Unknown,Shotgun,No,4
North Carolina,1983,Unknown,Strangulation,No,2
North Carolina,1983,Unknown,Unknown,No,14
North Carolina,1984,Female,Blunt Object,Yes,7
North Carolina,1984,Female,Drugs,Yes,1
North Carolina,1984,Female,Handgun,Yes,26
North Carolina,1984,Female,Knife,Yes,15
North Carolina,1984,Female,Rifle,Yes,5
North Carolina,1984,Female,Shotgun,Yes,3
North Carolina,1984,Female,Suffocation,Yes,1
North Carolina,1984,Female,Unknown,Yes,1
North Carolina,1984,Male,Blunt Object,Yes,30
North Carolina,1984,Male,Drowning,Yes,1
North Carolina,1984,Male,Fall,Yes,1
North Carolina,1984,Male,Fire,Yes,5
North Carolina,1984,Male,Gun,Yes,2
North Carolina,1984,Male,Handgun,Yes,146
North Carolina,1984,Male,Knife,Yes,61
North Carolina,1984,Male,Rifle,Yes,33
North Carolina,1984,Male,Shotgun,Yes,60
North Carolina,1984,Male,Strangulation,Yes,2
North Carolina,1984,Male,Unknown,Yes,12
North Carolina,1984,Unknown,Blunt Object,No,8
North Carolina,1984,Unknown,Explosives,No,1
North Carolina,1984,Unknown,Handgun,No,30
North Carolina,1984,Unknown,Knife,No,17
North Carolina,1984,Unknown,Rifle,No,1
North Carolina,1984,Unknown,Shotgun,No,5
North Carolina,1984,Unknown,Strangulation,No,4
North Carolina,1984,Unknown,Suffocation,No,1
North Carolina,1984,Unknown,Unknown,No,16
North Carolina,1985,Female,Blunt Object,Yes,9
North Carolina,1985,Female,Fire,Yes,2
North Carolina,1985,Female,Handgun,Yes,30
North Carolina,1985,Female,Knife,Yes,24
North Carolina,1985,Female,Rifle,Yes,6
North Carolina,1985,Female,Shotgun,Yes,8
North Carolina,1985,Female,Strangulation,Yes,1
North Carolina,1985,Female,Suffocation,Yes,2
North Carolina,1985,Female,Unknown,Yes,1
North Carolina,1985,Male,Blunt Object,Yes,31
North Carolina,1985,Male,Drugs,Yes,2
North Carolina,1985,Male,Fire,Yes,2
North Carolina,1985,Male,Gun,Yes,3
North Carolina,1985,Male,Handgun,Yes,160
North Carolina,1985,Male,Knife,Yes,77
North Carolina,1985,Male,Rifle,Yes,47
North Carolina,1985,Male,Shotgun,Yes,57
North Carolina,1985,Male,Strangulation,Yes,2
North Carolina,1985,Male,Unknown,Yes,7
North Carolina,1985,Unknown,Blunt Object,No,9
North Carolina,1985,Unknown,Fire,No,1
North Carolina,1985,Unknown,Handgun,No,16
North Carolina,1985,Unknown,Knife,No,9
North Carolina,1985,Unknown,Rifle,No,7
North Carolina,1985,Unknown,Shotgun,No,8
North Carolina,1985,Unknown,Strangulation,No,1
North Carolina,1985,Unknown,Unknown,No,5
North Carolina,1986,Female,Blunt Object,Yes,8
North Carolina,1986,Female,Fire,Yes,2
North Carolina,1986,Female,Handgun,Yes,26
North Carolina,1986,Female,Knife,Yes,14
North Carolina,1986,Female,Rifle,Yes,7
North Carolina,1986,Female,Shotgun,Yes,9
North Carolina,1986,Female,Suffocation,Yes,2
North Carolina,1986,Female,Unknown,Yes,2
North Carolina,1986,Male,Blunt Object,Yes,33
North Carolina,1986,Male,Handgun,Yes,150
North Carolina,1986,Male,Knife,Yes,70
North Carolina,1986,Male,Rifle,Yes,37
North Carolina,1986,Male,Shotgun,Yes,65
North Carolina,1986,Male,Strangulation,Yes,7
North Carolina,1986,Male,Suffocation,Yes,3
North Carolina,1986,Male,Unknown,Yes,11
North Carolina,1986,Unknown,Blunt Object,No,8
North Carolina,1986,Unknown,Handgun,No,34
North Carolina,1986,Unknown,Knife,No,16
North Carolina,1986,Unknown,Shotgun,No,4
North Carolina,1986,Unknown,Strangulation,No,1
North Carolina,1986,Unknown,Unknown,No,10
North Carolina,1987,Female,Blunt Object,Yes,3
North Carolina,1987,Female,Drowning,Yes,1
North Carolina,1987,Female,Fire,Yes,1
North Carolina,1987,Female,Handgun,Yes,19
North Carolina,1987,Female,Knife,Yes,23
North Carolina,1987,Female,Rifle,Yes,5
North Carolina,1987,Female,Shotgun,Yes,2
North Carolina,1987,Female,Suffocation,Yes,3
North Carolina,1987,Male,Blunt Object,Yes,31
North Carolina,1987,Male,Fire,Yes,2
North Carolina,1987,Male,Handgun,Yes,165
North Carolina,1987,Male,Knife,Yes,68
North Carolina,1987,Male,Rifle,Yes,43
North Carolina,1987,Male,Shotgun,Yes,71
North Carolina,1987,Male,Strangulation,Yes,3
North Carolina,1987,Male,Suffocation,Yes,2
North Carolina,1987,Male,Unknown,Yes,10
North Carolina,1987,Unknown,Blunt Object,No,8
North Carolina,1987,Unknown,Handgun,No,23
North Carolina,1987,Unknown,Knife,No,12
North Carolina,1987,Unknown,Rifle,No,1
North Carolina,1987,Unknown,Shotgun,No,6
North Carolina,1987,Unknown,Strangulation,No,5
North Carolina,1987,Unknown,Suffocation,No,1
North Carolina,1987,Unknown,Unknown,No,15
North Carolina,1988,Female,Blunt Object,Yes,6
North Carolina,1988,Female,Handgun,Yes,23
North Carolina,1988,Female,Knife,Yes,23
North Carolina,1988,Female,Poison,Yes,1
North Carolina,1988,Female,Rifle,Yes,5
North Carolina,1988,Female,Shotgun,Yes,1
North Carolina,1988,Female,Unknown,Yes,1
North Carolina,1988,Male,Blunt Object,Yes,37
North Carolina,1988,Male,Drugs,Yes,1
North Carolina,1988,Male,Fire,Yes,1
North Carolina,1988,Male,Gun,Yes,1
North Carolina,1988,Male,Handgun,Yes,161
North Carolina,1988,Male,Knife,Yes,54
North Carolina,1988,Male,Poison,Yes,1
North Carolina,1988,Male,Rifle,Yes,26
North Carolina,1988,Male,Shotgun,Yes,77
North Carolina,1988,Male,Strangulation,Yes,2
North Carolina,1988,Male,Unknown,Yes,12
North Carolina,1988,Unknown,Blunt Object,No,4
North Carolina,1988,Unknown,Drugs,No,1
North Carolina,1988,Unknown,Fire,No,1
North Carolina,1988,Unknown,Firearm,No,1
North Carolina,1988,Unknown,Handgun,No,25
North Carolina,1988,Unknown,Knife,No,17
North Carolina,1988,Unknown,Poison,No,1
North Carolina,1988,Unknown,Shotgun,No,5
North Carolina,1988,Unknown,Strangulation,No,4
North Carolina,1988,Unknown,Unknown,No,15
North Carolina,1989,Female,Blunt Object,Yes,5
North Carolina,1989,Female,Handgun,Yes,28
North Carolina,1989,Female,Knife,Yes,23
North Carolina,1989,Female,Poison,Yes,1
North Carolina,1989,Female,Rifle,Yes,2
North Carolina,1989,Female,Shotgun,Yes,4
North Carolina,1989,Female,Unknown,Yes,5
North Carolina,1989,Male,Blunt Object,Yes,43
North Carolina,1989,Male,Drugs,Yes,1
North Carolina,1989,Male,Fire,Yes,1
North Carolina,1989,Male,Handgun,Yes,190
North Carolina,1989,Male,Knife,Yes,74
North Carolina,1989,Male,Poison,Yes,1
North Carolina,1989,Male,Rifle,Yes,42
North Carolina,1989,Male,Shotgun,Yes,46
North Carolina,1989,Male,Strangulation,Yes,5
North Carolina,1989,Male,Unknown,Yes,16
North Carolina,1989,Unknown,Blunt Object,No,9
North Carolina,1989,Unknown,Fire,No,6
North Carolina,1989,Unknown,Handgun,No,31
North Carolina,1989,Unknown,Knife,No,16
North Carolina,1989,Unknown,Rifle,No,2
North Carolina,1989,Unknown,Shotgun,No,8
North Carolina,1989,Unknown,Strangulation,No,1
North Carolina,1989,Unknown,Unknown,No,29
North Carolina,1990,Female,Blunt Object,Yes,6
North Carolina,1990,Female,Drowning,Yes,2
North Carolina,1990,Female,Drugs,Yes,1
North Carolina,1990,Female,Handgun,Yes,28
North Carolina,1990,Female,Knife,Yes,37
North Carolina,1990,Female,Rifle,Yes,5
North Carolina,1990,Female,Shotgun,Yes,4
North Carolina,1990,Female,Unknown,Yes,1
North Carolina,1990,Male,Blunt Object,Yes,52
North Carolina,1990,Male,Drugs,Yes,1
North Carolina,1990,Male,Fire,Yes,1
North Carolina,1990,Male,Handgun,Yes,232
North Carolina,1990,Male,Knife,Yes,82
North Carolina,1990,Male,Rifle,Yes,36
North Carolina,1990,Male,Shotgun,Yes,69
North Carolina,1990,Male,Strangulation,Yes,4
North Carolina,1990,Male,Unknown,Yes,26
North Carolina,1990,Unknown,Blunt Object,No,14
North Carolina,1990,Unknown,Fire,No,2
North Carolina,1990,Unknown,Handgun,No,37
North Carolina,1990,Unknown,Knife,No,26
North Carolina,1990,Unknown,Rifle,No,2
North Carolina,1990,Unknown,Shotgun,No,9
North Carolina,1990,Unknown,Strangulation,No,1
North Carolina,1990,Unknown,Unknown,No,26
North Carolina,1991,Female,Blunt Object,Yes,2
North Carolina,1991,Female,Fire,Yes,3
North Carolina,1991,Female,Handgun,Yes,29
North Carolina,1991,Female,Knife,Yes,19
North Carolina,1991,Female,Rifle,Yes,4
North Carolina,1991,Female,Shotgun,Yes,9
North Carolina,1991,Female,Strangulation,Yes,2
North Carolina,1991,Female,Suffocation,Yes,2
North Carolina,1991,Female,Unknown,Yes,6
North Carolina,1991,Male,Blunt Object,Yes,38
North Carolina,1991,Male,Drowning,Yes,2
North Carolina,1991,Male,Explosives,Yes,1
North Carolina,1991,Male,Fire,Yes,3
North Carolina,1991,Male,Handgun,Yes,283
